u_id,model,true_country,facet,stated_country,cue_1,cue_2,cue_3,stated_cats,top_patch_cats,overlap,faithfulness,n_cues_parsed
b6b1e4ca-d9e8-4d54-a292-82c2bf818d3b,internvl2,Rwanda,drink,Rwanda,"The individuals in the image are wearing brown uniforms, which is a common uniform for workers in coffee processing plants in Rwanda.","The coffee beans being processed are of a type commonly grown in Rwanda, known for their high quality and distinctive flavor.","The environment and the style of the processing plant are consistent with those found in Rwanda, which is known for its coffee production.",B|H|G,G|H,2,0.6667,3
7fa37c8c-5b74-4898-ba37-a0c2933cdb03,internvl2,Rwanda,drink,Brazil,"The image shows a coffee maker, which is a common appliance used for brewing coffee. Brazil is the largest producer and exporter of coffee in the world.","The coffee in the image appears to be dark and robust, which is characteristic of Brazilian coffee. Brazilian coffee is known for its rich, full-bodied flavor.","The design of the coffee maker is modern and sleek, which is a common",G|H|C,D|H,1,0.3333,3
a8e28ea4-0eac-497a-b894-1e682ef66e8e,internvl2,Rwanda,drink,Brazil,"The plant in the image has large, vibrant green leaves which are characteristic of tropical plants commonly found in Brazil.","The background shows a clear blue sky with some clouds, which is typical of the tropical climate found in Brazil.","The overall lush and green appearance of the plant suggests a warm, humid environment, which is consistent with the climate in Brazil.",G|G|G,G|H,1,0.3333,3
39456870-dff9-4521-85a7-8ce1e1156572,internvl2,Rwanda,drink,Germany,"The word ""Synchro"" is written on the coffee machine, which is a brand name associated with German engineering and precision.","The design and build quality of the coffee machine, with its sleek and modern appearance, are characteristic of German manufacturing.","The overall aesthetic and functionality of the coffee machine, including its multiple group heads and professional-grade features, align with the high standards of German appliances.",E|C|H,D|H,1,0.3333,3
d501d03b-8677-427a-bd3c-80ef26349cf6,internvl2,Rwanda,rituals,Nigeria,"The women are wearing traditional Nigerian attire known as ""Gele"" and ""Boubou.""",The presence of a basket with a pattern that is commonly seen in Nigerian culture.,"The setting appears to be a street scene, which is typical of Nigerian festivals and celebrations.",B|B|F,A|D|H,0,0.0,3
f7c40fe4-ac32-46c5-922c-89e85b650906,internvl2,Rwanda,rituals,Nigeria,"The child's skin tone and facial features are indicative of African descent, which is common in Nigeria.","The environment, including the type of vegetation and the style of the building in the background, is consistent with rural Nigerian settings.","The use of a blue plastic bucket for the child to sit in is a common practice in many parts of Nigeria, especially in rural areas.",H|G|B,H,1,0.3333,3
1192021a-598b-48bb-be52-9f576e627384,internvl2,Rwanda,rituals,Nigeria,"The man's skin tone and facial features are indicative of someone of African descent, which is common in Nigeria.","The attire of the man, which includes a dark suit and a white shirt, is typical of formal wear in Nigeria.","The background of the image, which includes a bookshelf with books and a lamp, suggests a setting that is common in many Nigerian homes or offices.",H|B|C,H,1,0.3333,3
86ea271d-4352-4963-80a2-96b496b9ab50,internvl2,Rwanda,rituals,Nigeria,"The attire of the individuals, particularly the groom's suit and the bride's traditional bridal gown, is indicative of Nigerian wedding fashion.","The presence of the ""Bella Naija"" watermark suggests a connection to Nigerian media or wedding photography, as ""Bella Naija"" is a popular Nigerian lifestyle and entertainment website.",The groom's hairstyle and the overall,B|G|H,H,1,0.3333,3
9ade2c60-6dfc-4eaf-bfc4-f317af15ac60,internvl2,Rwanda,rituals,Rwanda,"The flag's design includes a black silhouette of a bird, which is a key element of the Rwandan flag.","The flag features horizontal stripes of yellow and red, which are part of the Rwandan flag's design.","The shape of the flag, which is a map of Rwanda, is another strong visual cue that supports the identification of Rwanda.",A|A|A,D|H,0,0.0,3
ff0bce0b-7179-486e-9d05-9efa37b21512,internvl2,Germany,traditions,Germany,"The architecture of the buildings, which features traditional German-style roofs and facades.","The presence of a Christmas tree, which is a common sight during the holiday season in Germany.","The overall ambiance and decorations, which are reminiscent of German Christmas markets.",C|F|D,C|H,1,0.3333,3
e6e586b2-3904-40e5-8fcd-0e8201909ad0,internvl2,Germany,traditions,USA,The children are wearing T-shirts with the American flag on the front.,"The T-shirts have the URL ""www.usafootball.com"" printed on them, indicating a connection to the United States.",The presence of the American flag on the T-shirts is a strong visual cue that the children are from the USA.,A|F|A,A|H,1,0.3333,3
dd47b69e-013f-4997-9504-4d2e8a37342d,internvl2,Germany,traditions,Germany,"The image features a Christmas market, which is a traditional German cultural event.","The architecture in the background, including the spire of a church, is characteristic of German Gothic architecture.",The presence of snow and the festive lights are common in German winter celebrations.,F|C|F,E|H,0,0.0,3
b3d8b8f5-af2a-416e-b0ff-deaa2a94d8e5,internvl2,Germany,traditions,USA,The Christmas tree is a traditional symbol commonly associated with American culture and the holiday season in the USA.,"The decorations on the tree, including ornaments and lights, are typical of American Christmas decorations.","The overall setting and style of the room, including the window and the furniture, are consistent with a typical American home.",D|G|G,F|H,0,0.0,3
82215031-0639-473d-8f9c-7c9de723779d,internvl2,Germany,traditions,Germany,"The Gothic-style cathedral in the background is a strong indicator of German architecture, particularly reminiscent of the Cologne Cathedral, a famous landmark in Germany.","The half-timbered houses on the right side of the image are characteristic of traditional German architecture, often seen in historic towns and cities like Rothenburg ob der Tauber.",The overall urban layout and the style of the buildings,C|C|C,C|E,1,0.3333,3
39733d4c-5b90-473a-b873-d62f74e809fa,internvl2,Germany,food,Germany,"The text ""Oktoberfest"" is written on the cookies, which is a well-known festival in Germany.","The design of the cookies, with their heart shapes and the use of the German language, is indicative of German culture.","The overall aesthetic of the cookies, including the colors and patterns, is reminiscent of traditional German bakery items.",E|E|D,D|E,2,0.6667,3
bcc78c9f-680f-41a8-959a-b71924fe3835,internvl2,Germany,food,Germany,"The presence of sausages, which are a staple in German cuisine, particularly bratwursts.","The mustard sauce, which is commonly served with sausages in Germany.","The fries, which are a popular side dish in German fast food culture.",D|F|D,D|H,1,0.3333,3
e3ca3318-1490-4d72-bed8-d9c1813ed430,internvl2,Germany,food,Germany,"The type of bread shown in the image is a pretzel, which is a traditional German food.","The style of the bread, with its braided and twisted shape, is characteristic of German pretzels.",The wooden board on which the pretzel is placed is reminiscent of traditional German bakery settings.,D|F|D,D,1,0.3333,3
e59b1cbd-2cfd-428a-b1f4-fba8cbfb08ec,internvl2,Germany,food,Germany,"The dish features schnitzel, which is a traditional German dish.","The presence of fries, which are commonly served with schnitzel in German cuisine.","The lemon wedge, which is often used as a garnish in German dishes.",D|D|G,D|H,1,0.3333,3
cc3e4687-4fba-4fe1-aeb3-489db832865c,internvl2,Germany,food,USA,The use of a red and white checkered napkin is a common element in American dining culture.,"The style of the fork, which is a common utensil in American dining, is visible in the image.","The presentation of the dish, with a simple and straightforward style, is typical of American cuisine.",D|D|D,D|H,1,0.3333,3
31e9a0fd-c1ab-4668-a100-e869e7c36d2e,internvl2,Germany,rituals,USA,"The architectural style of the building, which is a church, is commonly found in the United States. The design and structure of the church, including the steeple and the cross, are typical of American church architecture.","The sign on the building reads ""St. John's Lutheran Church,"" which is a common name for churches in the United States. Lutheran churches are a significant denomination in the country.",,C|C,A|C,1,0.3333,2
535d82e7-8b5f-4ed4-b186-e458ced4fd32,internvl2,Germany,rituals,Germany,"The label on the wine bottle features a portrait of a man, which is a common practice in German wine labels.","The name ""Devil's Rock"" is written in a style that is reminiscent of traditional German wine labels.",The overall design and typography of the label have a classic German aesthetic.,H|E|E,E|H,2,0.6667,3
606aeda1-a002-4666-9cc2-c54b4af0a436,internvl2,Germany,rituals,USA,"The presence of Christmas ornaments, which are commonly associated with American Christmas traditions.","The style of the candles and the way they are arranged, which is typical of American holiday decorations.","The overall ambiance and setting, which resembles a typical American home during the Christmas season.",D|F|F,D|E|H,1,0.3333,3
b44fddf6-9e94-4b2d-92d6-b64b7047f781,internvl2,Germany,rituals,Germany,"The image features a traditional German Christmas market scene, with a church and a Christmas tree, which are common elements in German Christmas celebrations.","The gingerbread houses in the foreground are a classic representation of German holiday decorations, often associated with the country's festive traditions.","The overall aesthetic of the scene, including the snowy landscape and the style of the buildings, is reminiscent of traditional German Christmas markets",F|F|G,F|H,1,0.3333,3
02bd886c-af46-4b28-a3b3-939f0185db11,internvl2,Germany,rituals,Canada,The presence of snow on the ground.,"The use of sparklers, which are commonly used in winter celebrations in Canada.","The winter clothing worn by the individuals, including hats and coats, which are typical in cold Canadian winters.",G|F|B,G|H,1,0.3333,3
7e4d2b1e-fa75-443c-92e9-b792125002c6,internvl2,Germany,drink,Germany,"The name ""GEORG MOSBACHER"" is written in a style that is commonly associated with German wine labels.","The logo on the label includes a coat of arms, which is a common feature in German heraldry.","The text ""Först Platz"" is written in German, indicating that the wine is from a region in Germany.",E|A|A,E,1,0.3333,3
8c973562-db40-4319-9dd5-51d83c7f910e,internvl2,Germany,drink,Canada,"The presence of cinnamon sticks and star anise, which are commonly used in Canadian maple syrup and spiced apple cider.","The apple slices in the cup, which are a staple ingredient in Canadian apple cider.","The overall aesthetic of the image, which is reminiscent of cozy, autumnal scenes often associated with Canadian culture and traditions.",D|D|F,H,0,0.0,3
3f0011f7-0cf3-4ed5-a905-78d71079c3da,internvl2,Germany,drink,Canada,"The text ""Vancouver Island Brewery"" on the packaging indicates a connection to Canada, as Vancouver Island is a part of British Columbia, Canada.","The design and style of the packaging, featuring a rugged, outdoorsy aesthetic, aligns with the cultural and natural landscapes often associated with Canada.","The presence of the term ""Amber Ale"" on the bottle label is a type of beer",G|G|H,E|H,1,0.3333,3
99a8796e-1be0-40dc-9e07-56df08f021e0,internvl2,Germany,drink,Germany,"The beer brand ""Paulaner"" is prominently displayed on the beer glasses, which is a well-known German brewery.","The design of the beer glasses and the overall aesthetic of the bar, including the use of glassware and the style of the beer taps, is reminiscent of traditional German beer gardens and pubs.","The presence of the word ""Dünner"" on one",E|D|E,D|H,1,0.3333,3
098b83b9-da89-40a9-a452-bc72698c3740,internvl2,Germany,drink,Germany,"The beer glass has the label ""Grolsch,"" which is a Dutch beer brand.",The style of the beer glass and the type of beer are commonly associated with German beer culture.,"The overall ambiance of the setting, including the style of the glassware and the type of beer, is reminiscent of a traditional German beer hall.",D|D|C,E|H,0,0.0,3
ffcd1ddf-ff5a-4f44-90d8-f019b0e5efd1,internvl2,Germany,clothing,Germany,"The woman is wearing a traditional German dirndl, which is a type of dress commonly associated with Bavarian culture in Germany.","The background features a picturesque landscape with green fields and mountains, which is reminiscent of the German countryside.","The overall aesthetic of the image, including the woman's attire and the natural scenery, evokes a sense of traditional German culture and rural life.",B|G|G,D|H,0,0.0,3
